# MJD orderslope
# subtract (m - 84) * orderslope from each order at MJD
58760.508202 -0.233579
58760.523874 -0.256965
58760.533868 -0.264268
58760.540412 -0.263512
58760.543500 -0.266335
58760.546506 -0.267465
58760.549474 -0.270203
58760.552403 -0.270626
58760.555275 -0.270242
58760.558101 -0.267886
58760.560854 -0.267319
58760.568610 -0.262413
58760.576381 -0.257495
58760.579086 -0.252758
58760.581732 -0.251634
58760.589744 -0.234832
58760.601147 -0.218420
58760.607433 -0.205012
58760.610509 -0.201122
58760.623310 -0.178530
58760.664949 -0.092998
58760.668751 -0.092694
58760.694163 -0.082481
58761.100369 -0.201625
58761.370385 -1.028991
58761.375480 -1.033351
58761.384511 -1.034478
58761.407147 -1.025308
58761.453696 -1.021616
58761.458311 -1.021092
58761.464194 -1.025340
58761.537834 -0.988924
58761.543808 -0.987958
58761.548386 -0.979249
58761.560533 -0.975047
58761.569585 -0.961897
58761.577746 -0.945259
58761.597342 -0.911666
58761.607991 -0.896509
58761.614414 -0.887079
58761.632330 -0.856958
58761.636529 -0.843710
58761.660029 -0.805862
58762.200814 -0.691465
58762.259040 -0.331686
58762.274910 -0.264386
58762.407034 0.134583
58762.411817 0.131280
58762.416329 0.141362
58762.420729 0.141666
58762.425076 0.144421
58762.429375 0.148377
58762.445712 0.150906
58762.452877 0.162164
58762.456415 0.164876
58762.460643 0.169084
58762.464844 0.172973
58762.477545 0.184293
58762.481828 0.185147
58762.498334 0.189101
58762.506243 0.193960
58762.514193 0.196625
58762.526367 0.210154
58762.534612 0.214410
58762.539013 0.216474
58762.542938 0.216582
58762.551056 0.218431
58762.559237 0.221441
58762.589820 0.228187
58762.601532 0.231078
58762.613780 0.231503
58762.617688 0.228771
58762.621592 0.228037
58762.633134 0.233543
58762.636883 0.236310
58762.640540 0.240639
58762.648427 0.242795
58762.652202 0.245364
58762.655976 0.246561
58762.663517 0.249076
58762.675244 0.257387
58762.683910 0.253472
58762.688369 0.253828
58762.692107 0.252292
58762.695839 0.250705
58762.699456 0.249268
58762.703057 0.246976
58762.706640 0.243618
58762.724268 0.237057
58763.378869 0.377983
58763.404302 0.389030
58763.544833 0.444946
58763.613786 0.463796
58763.660184 0.473138
58764.414722 0.289848
58764.437805 0.204561
58764.454810 0.157466
58764.523809 0.147104
58764.527700 0.149370
58764.550582 0.130050
58764.567330 0.150847
58764.581903 0.149214
58764.590746 0.140599
58764.593559 0.147321
58764.596548 0.153869
58764.602822 0.170311
58764.605926 0.176343
58764.609024 0.184627
58764.612116 0.191000
58764.615326 0.195915
58764.618676 0.199921
58764.629476 0.220645
58764.636829 0.231787
58764.643359 0.239452
58764.652611 0.245450
58764.655870 0.252181
58764.659081 0.258639
58764.665418 0.272107
58764.668515 0.279737
58764.671493 0.286494
58764.674343 0.291486
58764.682735 0.311080
58764.685733 0.311778
58764.691804 0.326313
58764.694881 0.330480
58764.700892 0.331153
58764.703782 0.329729
58764.706768 0.334151
58764.709649 0.340358
58764.712462 0.343766
58765.415325 -0.092420
58765.428582 -0.122598
58765.432352 -0.123797
58765.435988 -0.125637
58765.439794 -0.131517
58765.443745 -0.132198
58765.447824 -0.132039
58765.452015 -0.127103
58765.456392 -0.122494
58765.460732 -0.115903
58765.465036 -0.113037
58765.473591 -0.098706
58765.477955 -0.091366
58765.482390 -0.082026
58765.499354 -0.051475
58765.507358 -0.045104
58765.515481 -0.035498
58765.519758 -0.036735
58765.528153 -0.026919
58765.541034 -0.015857
58765.549662 -0.005635
58765.558379 0.008203
58765.567107 0.023952
58765.575836 0.034939
58765.580081 0.040473
58765.588740 0.056176
58765.593323 0.061788
58765.606260 0.076295
58765.614656 0.085354
58765.622460 0.104226
58765.631329 0.112620
58765.648642 0.151986
58765.662767 0.167850
58765.667408 0.182141
58765.671987 0.193521
58765.676496 0.205011
58765.680929 0.212742
58765.685189 0.221026
58765.693811 0.238226
58765.698187 0.245263
58765.702553 0.249966
58765.706807 0.255384
58765.728838 0.271495
58765.734340 0.270226
58765.739836 0.258511
58766.415486 0.202793
58766.433230 0.196418
58766.440651 0.187568
58766.760136 0.250490
58768.231223 0.443816
58768.754191 0.345020
58769.376876 -0.143482
58769.394578 -0.223810
58769.436553 -0.232773
58769.457145 -0.284906
58769.484959 -0.376354
58769.768311 -0.082544
58770.422793 0.125889
58770.428140 0.125460
58770.433316 0.127024
58770.438348 0.127708
58770.443594 0.131493
58770.448704 0.126136
58770.453695 0.125976
58770.463552 0.128638
58770.468346 0.125567
58770.477805 0.125958
58770.482436 0.121162
58770.491755 0.126775
58770.500928 0.127829
58770.505476 0.128743
58770.519490 0.126044
58770.524285 0.125324
58770.529147 0.125873
58770.538970 0.127317
58770.543816 0.127648
58770.554182 0.130920
58770.564548 0.136807
58770.574905 0.140254
58770.590373 0.145324
58770.595618 0.150454
58770.606066 0.152714
58770.616515 0.159191
58770.621615 0.162518
58770.631483 0.165711
58770.636395 0.169174
58770.641095 0.174264
58770.645857 0.178050
58770.660228 0.182740
58770.669656 0.188701
58770.674489 0.191574
58770.684252 0.194780
58770.689294 0.201926
58770.694402 0.205784
58770.699655 0.209823
58770.705078 0.222656
58770.710494 0.222828
58770.716125 0.224961
58770.722016 0.229017
58771.292620 0.058343
58771.330073 0.081547
58771.364330 0.031100
58771.388928 0.016815
58771.478041 -0.002963
58771.503166 -0.005352
58771.620326 0.088237
58771.627870 0.090497
58771.644587 0.098039
58771.666772 0.125324
58771.672987 0.124683
58771.684979 0.122245
58771.697069 0.122874
58771.719488 0.162182
58771.726529 0.170851
58771.741995 0.185209
58771.750632 0.189064
58771.759410 0.183608
58772.331765 -0.573332
58772.603307 0.553787
58772.615122 0.587330
58772.621622 0.605158
58772.627887 0.618945
58772.645786 0.654326
58772.680291 0.800191
58772.696835 0.886116
58772.702700 0.885599
58772.715552 0.925999
58773.262662 1.182102
58773.326002 0.997715
58773.365941 0.784521
58773.436227 0.603769
58773.440959 0.591247
58773.445604 0.577372
58773.450173 0.568918
58773.477060 0.489885
58773.485726 0.480423
58773.490043 0.504762
58773.498805 0.538065
58773.508344 0.532674
58773.510154 0.500904
58773.515359 0.500351
58773.525307 0.485247
58773.530099 0.474866
58773.540465 0.461273
58773.550831 0.455308
58773.556131 0.455314
58773.576149 0.446041
58773.580833 0.420843
58773.591106 0.415738
58773.601124 0.411082
58773.606212 0.409943
58773.615904 0.413917
58773.620631 0.413954
58773.626109 0.412382
58773.643030 0.426357
58773.664545 0.435038
58773.669891 0.436055
58773.680708 0.444812
58773.686315 0.447037
58773.692079 0.457754
58773.698020 0.466606
58773.703771 0.473178
58773.709716 0.475633
58773.715826 0.443356
58773.721404 0.433926
58773.726689 0.437876
58773.737153 0.434440
58774.338238 0.090307
58774.371629 0.043175
58774.376471 0.037409
58774.421895 0.011983
58774.425716 0.011966
58774.436493 0.001872
58774.440444 -0.001952
58774.444550 -0.005797
58774.448637 -0.005927
58774.453947 -0.004066
58774.463827 -0.016248
58774.476552 0.001893
58774.480448 0.005347
58774.484339 0.004643
58774.488225 0.004498
58774.492107 0.005709
58774.496003 0.002749
58774.499896 -0.001123
58774.503827 -0.004740
58774.505423 -0.014210
58774.522613 -0.008609
58774.532343 -0.023400
58774.544504 -0.016717
58774.556336 -0.015898
58774.565319 -0.001434
58774.573085 0.001044
58774.580880 0.005014
58774.588675 0.010351
58774.592820 0.016560
58774.596474 0.019427
58774.604402 0.019445
58774.620673 0.032680
58774.629182 0.036943
58774.633578 0.039787
58774.638008 0.040916
58774.642418 0.044367
58774.646866 0.045238
58774.651355 0.045727
58774.655807 0.044864
58774.660184 0.046014
58774.664478 0.052395
58774.668678 0.058373
58774.672719 0.065129
58774.676777 0.068128
58774.680047 0.074806
58774.690939 0.059306
58774.695036 0.056305
58774.699162 0.060284
58777.435890 -0.774942
58777.441875 -0.770376
58777.444974 -0.769955
58777.448519 -0.765997
58777.452113 -0.773356
58777.455723 -0.778201
58777.459381 -0.782436
58777.463050 -0.789868
58777.470417 -0.790934
58777.477938 -0.794019
58777.481703 -0.796966
58777.485471 -0.796896
58777.493081 -0.797579
58777.503676 -0.793886
58777.506994 -0.795817
58777.510335 -0.796340
58777.514415 -0.798247
58777.517785 -0.797361
58777.525192 -0.797538
58777.532450 -0.792758
58777.535901 -0.792497
58777.543033 -0.792773
58777.550165 -0.783419
58777.557311 -0.780210
58777.564457 -0.776601
58777.571604 -0.773321
58777.575221 -0.769484
58777.585808 -0.766682
58777.589489 -0.766382
58777.596624 -0.767471
58777.603758 -0.766675
58777.614248 -0.768210
58777.621351 -0.768319
58777.628484 -0.768611
58777.639183 -0.775643
58777.654180 -0.770836
58777.658091 -0.772726
58777.662008 -0.773052
58777.665674 -0.775776
58777.669312 -0.770799
58777.672939 -0.767019
58777.676529 -0.763215
58777.680104 -0.756112
58777.683664 -0.754196
58777.687208 -0.752795
58777.690665 -0.748725
58777.694097 -0.746545
58777.697501 -0.741185
58777.700873 -0.739132
58777.707408 -0.733293
58777.718350 -0.730968
58777.722449 -0.723960
58777.726578 -0.719049
58778.306154 -0.421440
58778.361068 -0.547216
58778.366649 -0.552428
58778.429536 -0.659136
58778.441500 -0.658404
58778.445242 -0.660864
58778.448989 -0.657215
58778.452758 -0.651369
58778.456649 -0.646829
58778.466973 -0.650556
58778.471104 -0.641660
58778.475229 -0.636828
58778.487869 -0.592384
58778.491374 -0.582097
58778.494895 -0.574958
58778.498432 -0.566209
58778.501997 -0.558590
58778.505575 -0.551444
58778.509190 -0.542239
58778.512815 -0.532141
58778.519852 -0.526812
58778.527291 -0.515005
58778.534728 -0.501514
58778.542202 -0.487746
58778.549622 -0.471810
58778.557098 -0.461578
58778.568216 -0.445465
58778.579936 -0.437562
58778.583455 -0.431484
58778.586958 -0.423500
58778.591259 -0.426436
58778.599050 -0.419367
58778.606841 -0.411678
58778.610345 -0.403273
58778.626056 -0.396114
58778.641777 -0.368393
58778.645885 -0.356359
58778.650010 -0.345719
58778.658256 -0.331024
58778.662376 -0.338012
58778.666496 -0.325200
58778.670637 -0.317023
58778.674784 -0.310719
58778.678828 -0.302979
58778.682756 -0.296279
58778.693915 -0.287500
58778.702331 -0.283350
58778.706746 -0.286414
58778.715777 -0.287102
58778.720382 -0.288162
58779.273335 -0.336211
58779.342553 -0.447390
58779.348943 -0.463060
58779.354964 -0.476998
58779.379540 -0.533981
58779.419058 -0.569339
58779.422881 -0.570638
58779.432449 -0.590314
58779.436202 -0.593481
58779.439959 -0.595945
58779.443720 -0.596190
58779.447484 -0.598555
58779.451251 -0.598180
58779.460468 -0.605073
58779.473430 -0.612894
58779.477109 -0.609091
58779.485852 -0.609777
58779.489507 -0.602796
58779.493170 -0.593284
58779.496841 -0.585909
58779.500520 -0.577844
58779.504205 -0.567852
58779.507897 -0.557227
58779.511594 -0.548272
58779.518794 -0.539761
58779.526125 -0.537258
58779.533456 -0.530891
58779.544461 -0.518058
58779.558283 -0.495051
58779.565006 -0.490032
58779.571728 -0.479476
58779.578441 -0.469056
58779.585153 -0.458030
58779.588563 -0.451877
58779.602192 -0.428844
58779.612983 -0.409811
58779.620169 -0.398915
58779.627356 -0.390293
58779.631034 -0.384916
58779.641822 -0.375763
58779.648983 -0.360243
58779.652631 -0.353925
58779.656271 -0.347151
58779.659902 -0.339221
58779.663524 -0.332241
58779.667135 -0.323710
58779.670735 -0.313842
58779.674323 -0.303810
58779.677898 -0.295002
58779.681458 -0.283654
58779.685003 -0.274188
58779.688530 -0.262668
58779.692038 -0.251124
58779.695526 -0.240652
58779.698990 -0.231976
58779.702429 -0.225833
58779.705839 -0.220463
58779.712560 -0.214636
58779.715861 -0.211818
58780.382988 -0.020204
58780.390113 -0.030432
58780.402769 -0.062565
58780.464158 -0.135323
58780.470555 -0.122769
58780.473752 -0.119946
58780.486841 -0.082386
58780.492435 -0.091217
58780.501382 -0.091268
58780.513794 -0.058564
58780.521870 -0.059263
58780.524691 -0.050134
58780.527564 -0.044512
58780.530512 -0.040753
58780.536260 -0.032697
58780.541882 -0.036139
58780.544578 -0.034308
58780.550201 -0.031778
58780.553136 -0.030872
58780.556059 -0.030289
58780.562151 -0.028413
58780.565057 -0.028952
58780.577121 -0.022891
58780.589223 -0.023376
58780.591877 -0.024376
58780.594799 -0.023832
58780.606366 -0.021843
58780.612096 -0.018220
58780.614974 -0.019049
58780.620620 -0.016212
58780.626314 -0.015466
58780.629075 -0.011180
58780.640454 0.000794
58780.643377 0.006241
58780.646498 0.004668
58780.652387 0.009540
58780.655352 0.016847
58780.658311 0.021871
58780.661011 0.027105
58780.666439 0.031603
58780.672175 0.036676
58780.675122 0.036625
58780.678085 0.036161
58780.681023 0.038115
58780.683931 0.036921
58780.689581 0.028178
58780.692319 0.019150
58780.694949 0.013888
58780.697520 0.000775
58780.705812 -0.013333
58780.708825 -0.023820
58780.714666 -0.043220
58780.720270 -0.058031
58781.261312 0.248547
58782.366579 0.429481
58782.373511 0.420438
58782.388171 0.405471
58782.432769 0.371582
58782.435385 0.375680
58782.438047 0.373231
58782.440641 0.375069
58782.443172 0.373855
58782.445632 0.372518
58782.448026 0.372797
58782.452723 0.370640
58782.455054 0.371455
58782.461670 0.371947
58782.468188 0.369120
58782.472410 0.363315
58782.477179 0.360952
58782.479536 0.359783
58782.481851 0.361051
58782.487205 0.358208
58782.489847 0.358168
58782.492500 0.355509
58782.495118 0.353927
58782.497799 0.353198
58782.500452 0.350642
58782.503079 0.347853
58782.508283 0.345721
58782.513354 0.343326
58782.518268 0.340571
58782.520691 0.339520
58782.527702 0.335844
58782.536908 0.329808
58782.539179 0.327800
58782.543846 0.325885
58782.546187 0.323434
58782.550929 0.321550
58782.553340 0.320922
58782.558237 0.318647
58782.563122 0.316261
58782.570403 0.312524
58782.587872 0.305530
58782.592858 0.300332
58782.597845 0.300853
58782.619853 0.296717
58782.622189 0.296117
58782.624565 0.297650
58782.631798 0.292620
58782.634255 0.292401
58782.639188 0.289738
58782.641664 0.291564
58782.644154 0.291486
58782.646639 0.291240
58782.649114 0.290880
58782.651577 0.291462
58782.654012 0.291076
58782.656448 0.288116
58782.658885 0.283426
58782.663717 0.280159
58782.668749 0.278401
58782.676710 0.273904
58782.679426 0.270783
58782.682131 0.267354
58782.684875 0.267122
58782.690023 0.265036
58782.692648 0.263988
58782.695340 0.259721
58782.697536 0.258390
58782.701949 0.255189
58783.336035 -0.428873
58783.347403 -0.483126
58783.356882 -0.513393
58783.434231 -0.822095
58783.439272 -0.836408
58783.444206 -0.835280
58783.452521 -0.864311
58783.474745 -0.915177
58783.479330 -0.895553
58783.483847 -0.877877
58783.488306 -0.857307
58783.492713 -0.833711
58783.497074 -0.812099
58783.501394 -0.787257
58783.505678 -0.758261
58783.509929 -0.740268
58783.522199 -0.677718
58783.526501 -0.664070
58783.530773 -0.651083
58783.535038 -0.635155
58783.543463 -0.616169
58783.547671 -0.615382
58783.560943 -0.585115
58783.569983 -0.556331
58783.579023 -0.518677
58783.588064 -0.483962
58783.597164 -0.449403
58783.601647 -0.433817
58783.611032 -0.395276
58783.615616 -0.375467
58783.629905 -0.321997
58783.639194 -0.270566
58783.643703 -0.243074
58783.648005 -0.222076
58783.656714 -0.156263
58783.661129 -0.123382
58783.670105 -0.055355
58783.674359 -0.032549
58783.678653 -0.012945
58783.682990 0.008694
58783.687377 0.027404
58783.696334 0.058668
58783.705605 0.072437
58783.710396 0.091743
58784.239737 0.076878
58784.319981 -0.054486
58784.330579 -0.081881
58784.428868 -0.237087
58784.433116 -0.241989
58784.437328 -0.241762
58784.462427 -0.274210
58784.466303 -0.270601
58784.470175 -0.272263
58784.474115 -0.266649
58784.478046 -0.267595
58784.481968 -0.269365
58784.485884 -0.270934
58784.497292 -0.267920
58784.500797 -0.271807
58784.507744 -0.277219
58784.511183 -0.274409
58784.514680 -0.268234
58784.518193 -0.266875
58784.521759 -0.264881
58784.529061 -0.258829
58784.536988 -0.263760
58784.548659 -0.247256
58784.556315 -0.236216
58784.563970 -0.225166
58784.571626 -0.213343
58784.579247 -0.205883
58784.586868 -0.194637
58784.594523 -0.192781
58784.600054 -0.166391
58784.603976 -0.163934
58784.607450 -0.164043
58784.614846 -0.161234
58784.622389 -0.162446
58784.633414 -0.151300
58784.641209 -0.153586
58784.652444 -0.132343
58784.656306 -0.151401
58784.663938 -0.142808
58784.671425 -0.133770
58784.675161 -0.132096
58784.678891 -0.125830
58784.682546 -0.126013
58784.686190 -0.119824
58784.689820 -0.112166
58784.693435 -0.103995
58784.696962 -0.098412
58784.708824 -0.070784
58784.717559 -0.039370
58784.722147 -0.031931
58784.726739 -0.031472
58786.282234 -0.756251
58786.567975 -0.766166
