# MJD zeropoint
# subtract zeropoint from all fibre velocities in all orders as a function MJD
58588.795967 2.091498
58588.820114 6.500959
58607.187775 -2.428822
58607.200558 -13.406303
58607.379663 2.300195
58607.394194 -0.924245
58607.397916 -2.918308
58607.405358 -5.551628
58607.412800 -5.054025
58607.416519 -4.127821
58607.435722 -1.585397
58607.439443 -2.558470
58607.446881 -4.567995
58607.450602 -5.613658
58607.473396 -4.965389
58607.476078 -4.427143
58607.477969 -7.373099
58607.500138 -4.732870
58607.503860 -5.242780
58607.511302 -3.781367
58607.515023 -3.815492
58607.530977 9.641223
58607.544507 9.211472
58607.549108 8.036591
58607.552179 6.622544
58607.553308 5.648604
58607.554491 4.429595
58607.556794 3.034476
58607.557936 1.632592
58607.559089 0.298186
58607.562040 -1.051023
58607.568713 -4.170929
58607.571154 -6.089672
58607.651625 -10.038902
58607.665874 -6.996242
58607.667862 -5.485783
58607.672683 -2.595665
58607.678137 1.259505
58607.680236 2.500963
58607.691463 0.153012
58607.702370 -4.838278
58607.713288 -5.553770
58607.737772 6.175323
58607.741494 7.877118
58607.745217 9.449466
58607.767920 -4.296610
58607.782248 -5.144017
58607.783663 -5.833327
58607.785074 -5.336204
58607.807999 4.607275
58607.811637 2.696163
58607.815265 1.986343
58608.232687 3.194573
58608.245271 -3.415240
58608.347315 2.159426
58608.349552 2.850774
58608.358500 5.979861
58608.362224 5.008156
58608.379664 6.345330
58608.383387 3.881852
58608.387109 2.316898
58608.412279 1.243989
58608.414540 -0.963822
58608.423592 -9.074692
58608.431034 -9.559349
58608.434758 -9.441491
58608.456176 -5.537770
58608.459897 -1.822261
58608.467339 2.695265
58608.471061 2.208770
58608.488871 3.680434
58608.492601 2.441753
58608.500053 0.459774
58608.503783 -0.032305
58608.551033 -3.810468
58608.554768 -2.045855
58608.562220 -1.222368
58608.565955 -0.167292
58608.584272 1.335307
58608.585616 -0.922942
58608.587362 -2.585978
58608.588786 -3.031241
58608.592477 -3.541648
58608.599457 -1.423586
58608.604570 3.075351
58608.607696 3.740392
58608.621490 3.683907
58608.622978 3.321329
58608.626758 1.180781
58608.630856 -1.484938
58608.645199 -2.781818
58608.656127 -9.057352
58608.667108 -10.676114
58608.682128 -1.563659
58608.697295 4.795523
58608.708223 2.673400
58608.719172 -3.438551
58608.744809 -0.485668
58608.747472 1.279449
58608.751737 1.971370
58608.779146 14.364394
58608.782867 10.985969
58608.790305 6.315836
58608.794026 2.967013
58608.811127 -4.789295
58608.814852 -6.661990
58608.818578 -8.497900
58608.833608 -11.372374
58608.835433 -11.455776
58608.844517 -13.974465
58608.848085 -15.123995
58609.236657 9.347834
58609.240214 6.447176
58609.243775 5.178588
58609.257067 4.753858
58609.334889 5.149725
58609.348857 4.091749
58609.359764 -2.934998
58609.370681 -5.634585
58609.381589 -11.264519
58609.397856 -12.065346
58609.400098 -13.401311
58609.409066 -17.250961
58609.416511 -17.274287
58609.420234 -16.538845
58609.438033 -1.242419
58609.441752 0.063054
58609.445473 2.398277
58609.474524 -0.258407
58609.478243 1.474611
58609.481964 1.231800
58609.501135 3.539107
58609.504857 4.892049
58609.512302 4.833067
58609.516025 5.445592
58609.535669 -9.572056
58609.546921 -9.718742
58609.567072 10.133077
58609.570792 11.257728
58609.578234 8.659537
58609.581957 5.826217
58609.602087 1.147019
58609.606202 -6.262766
58609.608236 -8.689807
58609.626922 -7.552442
58609.640695 -3.657017
58609.651612 -4.861689
58609.662540 -6.623765
58609.673448 -10.639390
58609.688582 -1.123638
58609.690637 0.822823
58609.695132 7.625748
58609.709777 10.328882
58609.722103 2.602833
58609.733541 14.173723
58609.749991 8.267684
58609.753712 6.231717
58609.757431 4.386250
58609.771435 -5.131443
58609.784834 -7.672200
58609.795741 -10.708648
58609.811878 -8.023480
58609.815595 -8.863857
58609.819312 -9.696655
58609.835603 11.311965
58609.837996 10.150760
58609.845221 3.502098
58609.848824 0.344242
58610.268873 8.257438
58610.272321 4.852894
58610.275546 3.290203
58610.339671 -2.214590
58610.341892 -1.212243
58610.347051 0.275484
58610.373172 -2.211915
58610.376895 -1.700607
58610.380618 -0.961543
58610.397720 0.325241
58610.409211 1.128600
58610.427360 3.702816
58610.430389 2.074058
58610.436430 -0.307714
58610.440170 -2.359538
58610.464888 -10.120685
58610.468609 -12.102740
58610.472329 -14.493659
58610.488350 -9.513729
58610.492071 -7.014202
58610.495790 -5.020187
58610.513507 1.063060
58610.517247 -4.780267
58610.524713 -10.067429
58610.528449 -16.869244
58610.544690 -5.191560
58610.548411 -5.587623
58610.555849 -8.268588
58610.559570 -10.372918
58610.574261 -16.781446
58610.575902 -15.537905
58610.577178 -15.458256
58610.590337 -2.612515
58610.603465 4.312091
58610.607674 5.569599
58610.611076 3.560182
58610.612868 3.879570
58610.614723 4.198352
58610.616007 3.004190
58610.630951 -1.502491
58610.652693 -10.298037
58610.663798 -14.328602
58610.679736 -10.843305
58610.694089 -5.678018
58610.704996 -12.405933
58610.715914 -14.872993
58610.726821 -12.581805
58610.743234 -11.523673
58610.771259 -22.364227
58610.772358 -22.784331
58610.777843 -21.825642
58610.781571 -24.336859
58610.798114 -7.433962
58610.801847 -5.527770
58610.809303 -3.604867
58610.813036 -2.356338
58610.843251 1.488020
58610.845651 2.774364
58610.849607 4.739694
58610.860429 -4.158707
58611.241752 1.778130
58614.295572 26.059061
58614.309092 10.024012
58614.341514 14.129698
58614.344141 8.263189
58614.348299 -3.842760
58614.366907 -20.410855
58614.370635 -22.418212
58614.374368 -24.558343
58614.398039 -22.048359
58614.406474 -5.925412
58614.415182 -8.939772
58614.422804 16.668942
58614.437423 9.882836
58614.446558 2.428003
58614.454712 8.384827
58614.467528 7.717242
58614.483704 0.620433
58614.487102 1.103534
58614.490186 2.542429
58614.556464 -5.903320
58614.571214 -10.202337
58614.587527 -5.721963
58614.588229 -4.311149
58614.588904 -3.062970
58614.589561 -1.694606
58614.590205 -1.170914
58614.590850 -0.366115
58614.591500 0.312257
58614.592165 2.220979
58614.594346 3.853088
58614.604523 5.386310
58614.607363 6.000972
58614.609787 3.541729
58614.616186 -1.305294
58614.621073 -2.662777
58614.625219 -4.987299
58614.627314 -7.519974
58614.639811 -2.942210
58614.641799 -1.372363
58614.646641 3.597248
58614.652644 4.958132
58614.659797 4.763540
58614.663518 2.334951
58614.675588 8.666268
58614.686813 9.287374
58614.701793 1.920249
58614.703822 1.681246
58614.708195 -0.795684
58614.721980 2.880861
58614.729811 8.753040
58614.737559 20.449687
58614.747517 25.406517
58614.755098 31.417104
58614.766777 27.521173
58614.792167 1.716499
58614.813711 -17.789568
58614.825087 -14.183650
58614.839088 3.218924
58614.841497 2.923885
58614.848589 2.102849
58614.852118 -0.634106
58615.298284 19.277183
58615.306490 19.784214
58615.315050 -15.797936
58615.332705 17.520765
58615.334870 13.782955
58615.339796 5.954118
58615.351787 -5.860703
58615.362434 -14.948542
58615.373726 -21.245777
58615.388419 -11.035109
58615.406615 8.512840
58615.410348 13.109970
58615.417807 18.053257
58615.421542 19.650910
58615.439816 25.095985
58615.447345 26.302451
58615.458273 21.534730
58615.471735 18.977314
58615.487574 5.691111
58615.503799 14.999141
58615.516083 7.970794
58615.527053 8.564189
58615.549347 4.568474
58615.560608 2.147311
58615.573017 -3.339546
58615.584039 4.090818
58615.595082 14.152182
58615.610782 10.918867
58615.612657 10.900937
58615.618559 9.221843
58615.620677 8.255303
58615.638502 0.706368
58615.649607 -5.081252
58615.660546 -8.531622
58615.671453 -13.944262
58615.684342 -0.560603
58615.695248 -2.073113
58615.708950 -5.114426
58615.719858 2.468529
58615.730838 12.406244
58615.741745 23.183181
58615.752683 27.995177
58615.763590 34.294989
58615.781546 26.066464
58615.792777 12.627488
58615.808418 39.966346
58615.812145 36.243029
58615.819590 32.045023
58615.823314 22.844713
58615.838056 3.437262
58615.840180 3.133888
58615.848727 -0.109880
58615.852422 0.514290
58620.565593 16.172653
58620.582723 12.156560
58620.596709 18.903799
58620.607627 11.385407
58620.618492 15.932370
58620.633869 9.675137
58620.635398 10.006407
58620.638662 7.663566
58620.641944 7.732963
58620.653174 14.976669
58620.664071 18.998584
58620.674925 24.875410
58620.685791 25.553260
58620.696646 37.420812
58620.707522 35.460135
58620.724388 31.886482
58620.728081 30.529996
58620.735471 23.608524
58620.739164 21.051602
58620.756221 2.206137
58620.781174 17.461630
58620.793949 17.314284
58621.209403 -45.025292
58621.268541 12.763226
58621.271552 11.312443
58621.274493 11.005913
58621.334660 -14.566963
58621.338315 -12.775487
58621.341970 -12.575215
58621.408138 57.000101
58621.422736 62.774157
58621.433267 64.722392
58621.443153 57.428206
58621.487450 0.063230
58621.499278 -4.858440
58621.500802 -3.696535
58621.505660 -4.880299
58621.514197 -1.098373
58621.521497 -0.006880
58621.528799 6.191413
58621.536102 12.340172
58621.543405 20.203744
58621.550708 26.569158
58621.554359 29.388721
58621.572028 21.355819
58621.575678 17.760011
58621.582977 10.862258
58621.586627 7.984076
58621.602873 7.405782
58621.604343 9.297330
58621.606894 11.253897
58621.621722 17.475976
58621.624453 16.655303
58621.627796 14.731877
58621.630396 13.287854
58621.649192 9.339468
58621.660120 13.659946
58621.670902 19.107909
58621.681673 16.799313
58621.693467 20.669564
58621.710360 13.927647
58621.714013 11.990604
58621.721316 8.651181
58621.728618 6.871369
58621.732268 6.248793
58621.749498 14.297511
58621.750863 16.933036
58621.754883 22.250590
58621.762258 29.777117
58621.769557 31.154016
58621.773206 31.354080
58621.801016 12.311615
58621.812653 8.461175
58621.816306 5.608865
58621.819958 3.302210
58621.833479 -6.772090
58621.846440 -8.290445
58623.388149 65.190346
58623.490726 44.463751
58623.503680 66.589862
58623.506287 67.855813
58623.510460 71.578709
58624.259335 4.675025
58624.406053 29.216959
58624.423191 27.721881
58624.426868 25.840519
58624.430532 23.663951
58624.455193 16.689081
58624.476266 7.948295
58624.477859 7.429072
58624.482176 7.983562
58624.489944 6.453278
58624.497247 8.806664
58624.504549 10.376616
58624.511901 12.963081
58624.519252 11.834504
58624.522950 11.978210
58624.539707 12.942649
58624.543367 12.425122
58624.550688 10.101515
58624.557990 9.122748
58624.565293 7.993958
58624.572599 8.466185
58624.576251 9.480169
58624.591873 8.489947
58624.609513 5.620289
58624.624233 9.101764
58624.627886 10.156706
58624.635189 8.428699
58624.642492 6.647357
58624.649795 2.408366
58624.653446 1.491613
58624.687158 12.654121
58624.690806 14.920543
58624.698105 19.597353
58624.705401 22.903907
58624.709050 24.629167
58624.725209 34.954852
58624.726314 36.789195
58624.731378 41.805075
58624.735487 48.320225
58624.748584 48.227064
58624.763193 36.326141
58624.783031 16.366020
58624.825035 6.918915
58625.084962 5.901820
58625.264948 41.819172
58625.272646 30.873617
58625.282856 9.472478
58625.334165 -19.943602
58625.337816 -20.327350
58625.341469 -20.953992
58625.357207 -25.673543
58625.359605 -24.804520
58625.369196 -18.283072
58625.376495 -9.745950
58625.380145 -3.954709
58625.396257 0.651153
58625.398023 2.738640
58625.402213 6.319828
58625.428122 11.824755
58625.431772 11.030427
58625.439071 7.799617
58625.446370 1.789921
58625.450020 -2.036005
58625.468185 -14.060927
58625.471838 -14.842254
58625.479141 -15.317392
58625.486443 -13.185213
58625.490093 -11.575366
58625.508676 -13.530877
58625.521933 -14.428478
58625.525595 -10.129290
58625.532915 -2.240413
58625.540218 9.506063
58625.547517 14.997621
58625.554816 16.298294
58625.558466 13.359293
58625.572511 6.170440
58625.583283 -2.215684
58625.594065 -14.985697
58625.604837 -16.328934
58625.621213 -14.636772
58625.622817 -12.328398
58625.623831 -12.135610
58625.624724 -11.537207
58625.627302 -11.129820
58625.627950 -11.164966
58625.628791 -9.971117
58625.630360 -10.190607
58625.631153 -9.803982
58625.631928 -10.383032
58625.633452 -10.405935
58625.648194 -17.185010
58625.658966 -8.144005
58625.669748 -2.929963
58625.680562 1.707657
58625.697298 11.684814
58625.700948 8.746723
58625.708247 8.932445
58625.711897 7.479783
58625.724993 4.392520
58625.735775 -2.137115
58625.746547 6.929751
58625.757331 10.293240
58625.768102 27.465818
58625.785579 33.276639
58625.789229 30.929801
58625.796531 24.285786
58625.800183 21.519626
58625.816397 4.168284
58625.820049 3.750203
58625.823702 1.695723
58625.841176 4.697952
58625.843754 4.512454
58625.847731 1.801077
58625.850285 1.895028
58626.272209 -3.669342
58626.283263 -6.481066
58626.353584 -14.888957
58626.364366 -10.235874
58626.382016 -5.209886
58626.397421 -1.747608
58626.401071 -2.523601
58626.408370 -5.955463
58626.412020 -8.748538
58626.430268 -14.740208
58626.433921 -11.109311
58626.441224 -6.387889
58626.444877 -2.834932
58626.462135 -0.318106
58626.476728 8.976288
58626.480379 9.398908
58626.484033 7.535045
58626.499507 8.732275
58626.503097 8.156719
58626.510106 4.951460
58626.511843 4.471023
58626.513357 2.923657
58626.515173 -0.648390
58626.530195 -5.495387
58626.540966 -1.654980
58626.551749 0.272814
58626.562520 -0.033893
58626.575252 -10.030528
58626.586024 -17.407117
58626.596806 -20.898313
58626.607577 -23.716878
58626.624831 -27.205648
58626.638880 -12.294047
58626.649652 -10.405652
58626.660424 -5.887986
58626.671206 7.823846
58626.682019 5.319056
58626.696828 3.773333
58626.699047 3.191334
58626.707917 0.980568
58626.715220 -2.780685
58626.722519 -7.490509
58626.726169 -9.978508
58626.744026 -4.521386
58626.762279 -4.947854
58626.773640 4.537449
58626.776045 2.447482
58626.782018 -0.869721
58626.800131 -12.652387
58626.803784 -12.295043
58626.811086 -11.454223
58626.814740 -12.080629
58626.831299 -3.043083
58626.844760 4.353396
58627.280342 -4.074944
58627.329950 -3.145312
58627.332864 -4.540162
58627.336028 -4.991701
58627.380030 -13.168682
58627.382084 -14.245282
58627.390305 -20.234496
58627.397607 -20.635456
58627.401260 -21.677345
58627.417048 -1.283390
58627.430599 -1.054246
58627.446803 4.174926
58627.450451 2.756024
58627.454102 2.384313
58627.471063 -6.184546
58627.474712 -3.064357
58627.478362 -2.173345
58627.491845 2.655622
58627.502606 4.926282
58627.513419 -7.312967
58627.524212 4.476341
58627.537622 6.416353
58627.548393 7.091176
58627.559196 7.267666
58627.570552 -2.448205
58627.581344 -16.315029
58627.596314 -13.962406
58627.598043 -12.476234
58627.605779 -10.104177
58627.610718 -8.267516
58627.612736 -9.878587
58627.625925 -9.850378
58627.627916 -8.693901
58627.631245 -6.730794
58627.648487 -7.287340
58627.663127 0.215309
58627.702137 -19.034288
58627.718086 -20.952018
58627.721736 -20.870735
58627.725385 -21.006598
58627.745010 -7.558352
58627.761861 10.096154
58627.765510 6.013814
58627.772810 2.274517
58627.776459 -2.787173
58627.791079 -7.704704
58627.808430 -22.396527
58627.824954 -16.919146
58627.826767 -14.220957
58627.827994 -12.293705
58627.833272 -6.386350
58627.834023 -5.421086
58627.834881 -4.234693
58627.835448 -4.257176
58627.837524 -4.018445
58627.845896 -9.484470
58627.848287 -11.985704
58628.225647 -4.850721
58628.294607 -2.106296
58628.297276 -5.094414
