# m MJD offset
# Subtract offset as function of MJD in each order m. Missing m means no calibration available
82 58782.760943 -22.344006
82 58783.273070 -23.402755
82 58783.404428 -20.954927
82 58783.456126 -20.193919
82 58783.534061 -18.743531
82 58783.538223 -19.119099
82 58783.541824 -19.444930
82 58783.595074 -22.402933
82 58783.600885 -22.892118
82 58783.618658 -23.522423
82 58783.633489 -23.543894
82 58783.640701 -23.387360
82 58783.737451 -20.281246
82 58783.743666 -20.355027
82 58783.760496 -20.057108
82 58783.771854 -19.731227
82 58784.231852 -19.814419
82 58784.239477 -19.376784
82 58784.246463 -19.631244
82 58784.382303 -17.496994
82 58784.392633 -16.535246
82 58784.417567 -15.353376
82 58784.425024 -14.705979
82 58784.433068 -14.709564
82 58784.446015 -14.547702
82 58784.455063 -14.445302
82 58784.505937 -15.891425
82 58784.511573 -15.771674
82 58784.522933 -15.367628
82 58784.549328 -14.015940
82 58784.555565 -13.622152
82 58784.562320 -13.560340
82 58784.589533 -13.774956
82 58784.600677 -13.668451
82 58784.639666 -15.279923
82 58784.649531 -15.031140
82 58784.656330 -14.690386
82 58784.707130 -15.931196
82 58784.770727 -16.689904
82 58784.783434 -15.693779
82 58784.791473 -14.903101
82 58786.282187 -19.062193
82 58786.534669 -19.609241
82 58786.540094 -19.461646
82 58786.543464 -19.531289
82 58786.601867 -20.323797
82 58786.679207 -21.960874
82 58788.276349 -24.742242
82 58788.307691 -25.235546
82 58788.408506 -20.958282
82 58788.414110 -21.040887
82 58788.425966 -20.751892
82 58788.438631 -20.775496
82 58788.475868 -20.301471
82 58788.512829 -21.581235
82 58788.515804 -21.577538
82 58788.518677 -21.434420
82 58788.580705 -21.624122
82 58788.591004 -20.836679
82 58788.598123 -20.538421
82 58788.661057 -22.928102
82 58788.667325 -22.250438
82 58788.671985 -21.924182
82 58788.686844 -21.169929
82 58788.691146 -20.914114
82 58788.696593 -20.402555
82 58788.734180 -22.083230
82 58789.233491 -24.689666
82 58789.390445 -21.841713
82 58789.393879 -21.462101
82 58789.397751 -21.098813
82 58789.448144 -18.959577
82 58789.452640 -19.124798
82 58789.456444 -19.233728
82 58789.467227 -19.413144
82 58789.474969 -19.506108
82 58789.483545 -19.779690
82 58789.487256 -19.787740
82 58789.581532 -19.074789
82 58789.611819 -19.842766
82 58790.251893 -21.520441
82 58790.649845 -19.607714
82 58790.658347 -19.037767
82 58790.680346 -18.682590
82 58790.687427 -18.611782
82 58790.694380 -18.851314
82 58790.722956 -19.631285
82 58790.729424 -19.639313
82 58790.742131 -19.967356
82 58790.754850 -20.495914
82 58791.323057 -17.497280
82 58791.396434 -17.475632
82 58791.402367 -17.105775
82 58791.407285 -16.775898
82 58791.469342 -19.353797
82 58792.251667 3.268197
82 58792.383988 2.767341
82 58792.434914 -0.123751
82 58792.507667 -1.473679
82 58792.570464 0.059489
82 58792.657597 2.101207
82 58792.727171 1.949352
82 58792.798806 0.079894
82 58828.284548 -3.225680
82 58828.424850 -1.256966
82 58828.433008 -0.892619
82 58828.438504 -0.646434
82 58828.477962 0.086337
82 58828.520872 -0.695517
82 58828.526418 -0.880401
82 58828.543243 -1.156080
82 58828.556768 -1.772830
82 58828.609135 -0.872708
82 58828.616948 -1.034098
82 58828.632159 -0.365367
82 58828.651398 0.343750
82 58828.663749 0.940181
82 58828.677646 1.418068
82 58828.703560 1.701840
82 58828.729128 1.593668
82 58828.737583 1.325857
82 58828.749476 0.463813
82 58828.762000 -0.259541
82 58829.226203 6.437198
82 58829.236639 6.744509
82 58829.246213 6.466435
82 58829.294975 6.263343
82 58829.417425 3.623798
82 58830.198614 7.417156
82 58830.411846 7.096149
82 58830.417230 7.573157
82 58830.421291 7.576584
82 58830.476339 9.486208
82 58830.536053 8.048602
82 58830.584214 9.575326
82 58830.630537 10.005936
82 58830.637288 10.519170
82 58830.643699 10.925326
82 58830.710269 12.709225
82 58830.714429 12.741540
82 58830.722655 12.520177
82 58830.738430 12.146454
82 58830.743862 11.864181
82 58830.747252 11.723671
82 58830.750160 11.461665
82 58830.752444 11.267872
82 58830.759352 10.742777
82 58831.164485 11.143860
82 58831.167887 10.798905
82 58831.172602 10.090683
82 58831.413597 11.385194
82 58831.469267 12.479094
82 58831.501602 10.998430
82 58831.549183 13.558400
82 58831.611094 12.548998
82 58831.613752 12.586008
82 58831.617098 12.703664
82 58831.620305 12.802713
82 58831.629230 12.936607
82 58831.648488 13.259577
82 58831.664992 13.436019
82 58831.680787 13.630941
82 58831.687724 13.634095
82 58831.753715 12.541013
82 58831.758552 12.234651
82 58831.764453 12.007256
82 58831.769941 11.591206
82 58831.775984 11.221474
82 58832.183254 12.866319
82 58832.420678 11.648390
82 58832.423287 11.855377
82 58832.427482 12.267326
82 58832.434678 12.592849
82 58832.450397 13.813764
82 58832.456201 14.215776
82 58832.461462 14.558644
82 58832.513092 14.789044
82 58832.523871 14.967683
82 58832.539589 15.060692
82 58832.548968 14.989550
82 58832.594017 13.003827
82 58832.597408 12.871517
82 58832.605886 12.804255
82 58832.621090 12.573646
82 58832.675772 14.203544
82 58832.682371 14.548249
82 58832.700443 14.903867
82 58832.711963 15.090582
82 58832.716686 15.018753
82 58832.722335 14.970650
82 58832.726607 15.014420
82 58832.768697 10.784946
82 58833.188246 11.900630
82 58833.194981 11.375113
82 58833.210066 10.927353
82 58833.227865 10.886348
82 58833.236211 11.324299
82 58833.420492 11.916064
82 58833.428883 12.010283
82 58833.446498 12.555279
82 58833.457455 12.688810
82 58833.548765 11.977487
82 58833.557261 11.954982
82 58833.568256 11.816684
82 58833.577931 11.911685
82 58833.614298 10.787329
82 58833.620025 10.855404
82 58833.632243 10.929396
82 58833.655408 11.252137
82 58833.672610 11.278837
82 58833.689436 11.452161
82 58833.710914 11.420553
82 58833.723607 11.377950
82 58833.730779 11.422872
82 58833.736212 11.380130
82 58833.739746 11.370933
82 58833.744483 11.118631
82 58833.748729 11.042834
82 58833.754211 10.910633
82 58834.149623 8.583752
82 58834.155753 7.630135
82 58834.163101 7.128328
82 58834.358511 7.303104
82 58834.418340 9.286919
82 58834.464725 9.575456
82 58834.476190 9.205173
82 58834.490023 8.436541
82 58834.506574 8.467979
82 58834.523522 8.216873
82 58834.526713 8.236335
82 58834.537683 8.779383
82 58834.550615 9.337577
82 58834.555593 9.717399
82 58834.560376 10.277817
82 58834.606743 9.847349
82 58834.614086 9.908406
82 58834.638090 9.998653
82 58834.645160 10.111225
82 58834.652007 9.850220
82 58834.669071 10.217729
82 58834.678665 9.966442
82 58834.718349 11.313973
82 58834.726441 11.263260
82 58834.746358 10.953664
82 58834.755916 10.594547
82 58835.267412 5.982035
82 58835.416062 8.790797
82 58835.452192 8.105621
82 58835.462474 7.945463
82 58835.477814 7.949204
82 58835.488301 8.145454
82 58835.529877 7.667950
82 58835.567385 9.611208
82 58835.629878 8.528952
82 58835.634488 8.709494
82 58835.646661 8.585527
82 58835.669062 9.351180
82 58835.678213 9.425368
82 58835.686538 9.719269
82 58835.704751 10.164754
82 58835.714510 10.370615
82 58835.760910 8.396451
82 58836.265195 9.326420
82 58836.275328 8.515777
82 58836.283455 7.992488
82 58836.432758 8.085509
82 58836.446086 7.888792
82 58836.456745 7.869793
82 58836.463401 8.220012
82 58836.469362 8.293191
82 58836.475420 8.680156
82 58836.526587 8.603313
82 58836.563776 6.067362
82 58836.609725 9.919393
82 58836.668580 9.031984
82 58836.672728 9.164973
82 58836.677199 9.078402
82 58836.750200 7.737991
82 58836.756273 7.228416
82 58836.762309 6.537005
82 58837.227576 10.926239
82 58837.439903 11.810729
82 58837.445939 12.171640
82 58837.455296 12.821038
82 58837.513621 11.783391
82 58837.567418 12.953063
82 58837.577812 12.736461
82 58837.600162 11.899545
82 58837.611631 11.657793
82 58837.652594 11.583035
82 58837.739222 11.226346
82 58837.749506 10.655741
82 58837.765686 9.951939
82 58838.256406 10.116141
82 58838.365837 10.822206
82 58838.417721 11.671163
82 58838.422003 12.046451
82 58838.436229 12.450101
82 58838.456915 12.353944
82 58838.469300 11.919653
82 58838.475204 11.886760
82 58838.483759 11.565264
82 58838.489517 11.484375
82 58838.494878 11.463745
82 58838.534695 11.782160
82 58838.570415 12.006047
82 58838.621509 13.272806
82 58838.680242 12.740285
82 58838.690651 12.525255
82 58838.704029 12.574348
82 58838.755893 10.789242
82 58839.471112 10.171116
82 58839.514883 12.585221
82 58839.587494 10.800440
82 58839.648004 11.540902
82 58839.657372 11.385135
82 58839.668682 11.438785
82 58839.677508 11.582843
82 58839.689268 11.956903
82 58839.693012 12.157848
82 58839.696344 12.310757
82 58839.744927 12.168728
82 58839.752492 11.191825
82 58839.771567 9.555600
82 58839.779694 9.082606
82 58840.235377 10.069854
82 58840.473960 12.288313
82 58840.554918 11.222695
82 58840.599516 12.539061
82 58840.645084 14.298911
82 58840.648403 14.214753
82 58840.650815 14.331013
82 58840.653729 14.302910
82 58840.656234 14.435113
82 58840.713427 13.084953
82 58840.761182 13.690430
82 58841.236846 12.755162
82 58841.333378 10.119083
82 58841.437328 10.382909
82 58841.498881 13.364415
82 58841.535701 12.921300
82 58841.540080 12.780345
82 58841.544550 12.709505
82 58841.550067 12.529564
82 58841.556716 12.361923
82 58841.658311 11.559253
82 58841.729018 12.051608
82 58841.735189 12.123355
82 58841.760983 10.923041
82 58841.774202 10.787019
82 58841.778796 10.199674
82 58842.212950 10.029550
82 58842.418019 7.274749
82 58842.481888 9.422989
82 58842.492602 9.211440
82 58842.513648 8.791243
82 58842.529364 8.452153
82 58842.540353 8.211186
82 58842.605424 8.435377
82 58842.612264 8.426899
82 58842.630697 8.401484
82 58842.653114 8.544554
82 58842.660338 8.585515
82 58842.668375 8.700534
82 58842.690801 8.736278
82 58842.709194 8.532773
82 58842.718720 8.267327
82 58842.752623 7.074285
82 58843.232048 8.265284
82 58843.418524 8.934873
82 58843.428397 9.109716
82 58843.441040 9.528273
82 58843.478869 8.782083
82 58843.538492 8.145591
82 58843.543974 8.043214
82 58843.548508 8.131733
82 58843.625010 8.014667
82 58843.666692 7.791859
82 58843.673543 7.890981
82 58843.692914 8.403721
82 58843.701795 8.650019
82 58843.760125 7.563564
82 58843.762184 7.365692
82 58843.766431 7.186281
82 58843.770909 7.025458
82 58843.777448 6.790768
82 58843.792115 6.112223
82 58844.232037 9.062108
82 58844.268019 6.473889
82 58844.410318 4.340130
82 58844.450916 6.260150
82 58844.454792 6.021461
82 58844.458058 6.021894
82 58844.461606 5.947675
82 58844.464780 5.825587
82 58844.467987 5.898214
82 58844.477479 5.774416
82 58844.505979 5.569560
82 58844.519463 5.777555
82 58844.533245 5.566853
82 58844.556631 5.107272
82 58844.564659 4.512304
82 58844.648947 5.088142
82 58844.707020 6.204750
82 58844.715704 6.634473
82 58844.738349 7.978215
82 58844.747106 8.151902
82 58844.750629 8.317015
82 58844.794885 5.523298
82 58845.235310 11.673886
82 58845.422195 15.016324
82 58845.431812 14.520371
82 58845.451760 13.943993
82 58845.468485 13.430811
82 58845.484645 13.135713
82 58845.495683 12.805165
82 58845.573952 13.051637
82 58845.625981 12.891809
82 58845.660600 12.973915
82 58845.701661 14.231787
82 58845.708522 14.110537
82 58845.732406 14.526012
82 58845.745760 14.452991
82 58845.750369 14.154447
82 58845.755945 14.261580
82 58845.761505 13.946690
82 58845.804139 10.363377
82 58845.841707 12.179301
82 58912.255497 -3.715952
82 58912.262120 -3.179609
82 58912.268585 -2.493767
82 58912.382865 -1.928011
82 58912.528125 -3.168567
82 58912.598723 -4.790610
82 58912.604597 -4.194344
82 58912.609059 -3.917361
82 58913.270593 -1.054350
82 58913.276742 -0.744743
82 58913.296077 -1.039791
82 58913.312017 -1.155556
82 58913.317300 -1.532493
82 58913.446403 -0.557078
82 58913.456199 0.041904
82 58913.467600 0.955138
82 58913.519345 2.338047
82 58913.530985 2.567366
82 58913.552569 1.989410
82 58913.574067 2.111361
82 58913.585118 1.678133
82 58913.631527 2.606779
82 58913.636888 2.459881
82 58913.644223 2.310811
82 58914.269384 4.967187
82 58914.404965 4.998357
82 58914.411242 5.037239
82 58914.428633 5.498292
82 58914.441096 6.004332
82 58914.523609 8.578059
82 58914.577236 9.831374
82 58914.624357 7.422111
82 58914.633979 7.170331
82 58914.643124 7.073823
82 58914.659703 8.062210
82 58914.686094 10.344186
82 58914.706171 11.375351
82 58914.717203 11.992683
82 58914.824678 8.738009
82 58915.279403 6.331477
82 58915.391463 4.525758
82 58915.437381 8.553977
82 58915.444507 8.318893
82 58915.472928 6.223383
82 58915.490685 4.884153
82 58915.495573 4.318288
82 58915.501613 4.829745
82 58915.517429 6.282436
82 58915.618075 5.663165
82 58915.627324 5.775637
82 58915.637418 5.651588
82 58915.716961 6.199109
82 58915.721989 6.441088
82 58915.739499 7.531545
82 58915.754375 8.489796
82 58915.798164 8.942592
82 58915.807776 7.748275
82 58915.813697 6.979283
82 58916.269964 5.933641
82 58916.394091 5.024691
82 58916.424057 6.603352
82 58916.476220 7.217077
82 58916.516535 7.305734
82 58916.571904 5.580579
82 58916.576188 5.610365
82 58916.580139 5.882085
82 58916.584308 6.149926
82 58916.588462 6.345845
82 58916.748502 3.903633
82 58920.255633 -6.941572
82 58920.525508 -2.274859
82 58920.531055 -2.074619
82 58920.535546 -2.204726
82 58920.538114 -2.173197
82 58920.540962 -2.148486
82 58920.543685 -2.237885
82 58920.546603 -2.142852
82 58920.553689 -2.182963
82 58920.559301 -2.421240
82 58920.571407 -2.497916
82 58920.618655 -4.284938
82 58920.661427 -2.052629
82 58920.665348 -2.130309
82 58920.671514 -2.076491
82 58920.677460 -2.161938
82 58920.688873 -1.923329
82 58920.708833 -1.723249
82 58920.728534 -1.749393
82 58920.741927 -2.191505
82 58920.746895 -2.154198
82 58920.751752 -2.193058
82 58920.756250 -2.346889
82 58920.801293 -4.224277
82 58920.808308 -3.914092
82 58920.817843 -3.608133
82 58921.217611 3.482818
82 58921.354973 1.619170
82 58921.407841 3.510784
82 58921.413697 3.516691
82 58921.420306 3.541177
82 58921.458491 4.320830
82 58921.525796 0.314270
82 58921.530747 -0.420787
82 58921.534405 -0.678301
82 58921.538240 -1.059980
82 58921.541862 -0.981093
82 58921.550810 -1.160746
82 58921.562520 -1.410352
82 58921.572411 -1.212099
82 58921.582513 -1.402507
82 58921.592302 -1.403549
82 58921.603228 -1.456085
82 58921.609347 -1.863668
82 58921.619881 -2.064961
82 58921.640576 -2.704528
82 58921.656246 -4.132949
82 58921.681419 -7.514550
82 58921.689684 -8.405774
82 58921.698706 -8.763887
82 58921.726728 -8.716767
82 58921.751788 -7.736577
82 58921.763858 -7.517144
82 58921.769855 -7.326359
82 58921.786424 -6.818345
82 58921.797701 -6.947643
82 58921.807233 -7.171103
82 58921.809776 -7.161946
82 58921.812737 -7.255059
82 58922.253698 -9.319872
82 58922.417611 -6.978187
82 58922.464669 -0.127629
82 58922.518414 -0.701522
82 58922.588043 -1.597072
82 58922.593026 -2.544772
82 58922.600775 -2.919244
82 58922.657647 -5.184682
82 58923.236691 9.640292
82 58923.277202 9.797301
82 58923.329818 10.823362
82 58923.373176 14.799005
82 58923.379855 15.086244
82 58923.384173 15.362131
82 58923.388941 15.608058
82 58923.398069 16.265867
82 58923.428426 17.933686
82 58923.436996 18.392752
82 58923.449486 18.325744
82 58923.468791 18.427948
82 58923.473563 18.437969
82 58923.514022 17.678558
82 58923.575244 18.555681
82 58923.617960 18.239485
82 58923.667466 17.013637
82 58923.724773 16.559405
82 58923.777567 18.607169
82 58923.790453 18.129944
82 58923.812900 17.741751
82 58923.819792 17.426633
82 58924.283014 18.793707
82 58924.373785 18.374481
82 58924.429989 19.169182
82 58924.432429 19.153858
82 58924.435404 18.981903
82 58924.533762 15.054036
82 58924.666584 16.287657
82 58925.245175 10.961262
82 58925.252905 10.803681
82 58925.259918 10.902517
82 58925.375918 7.483643
82 58925.422509 7.205825
82 58925.455793 5.658699
82 58925.496957 3.232976
82 58925.505073 3.127998
82 58925.521563 3.185354
82 58925.540078 3.761829
82 58925.548519 4.193665
82 58925.609823 7.132673
82 58925.622895 7.676106
82 58925.638596 8.375475
82 58925.646815 8.611681
82 58925.651315 8.824497
82 58925.654506 9.089986
82 58925.657766 9.142467
82 58925.661329 9.324704
82 58925.670376 9.807481
82 58925.686214 10.479449
82 58925.698040 11.199457
82 58925.709972 11.509756
82 58925.721467 11.476996
82 58925.732041 11.178159
82 58925.746203 11.191111
82 58925.755121 10.567959
82 58925.759800 10.222768
82 58925.764619 9.808407
82 58925.774274 8.798190
82 58925.795622 5.472025
82 58925.803942 4.272259
82 58925.808197 3.530637
82 58925.811498 3.467704
82 58925.814324 2.895670
82 58925.819937 2.492594
82 58926.257171 13.728112
82 58926.437081 5.619824
82 58926.453116 2.923805
82 58926.462596 1.636453
82 58926.467085 1.921876
82 58926.472052 1.757247
82 58926.488841 0.980146
82 58926.501405 0.599665
82 58926.507920 0.666621
82 58926.511394 0.293081
82 58926.515273 0.231623
82 58926.522244 0.260578
82 58926.541538 0.425853
82 58926.552152 0.919030
82 58926.560781 1.584481
82 58926.566150 2.037950
82 58926.578880 3.079210
82 58926.604674 5.023941
82 58926.616999 5.479268
82 58926.622760 6.117728
82 58926.633230 6.999416
82 58926.644914 7.551013
